title;film_id;type;id_rating;director;cast;country;date_added;release_year;duration;id_listed_in;marks
Listen Up! The Lives of Quincy Jones;s7311;Movie;4;Ellen Weissbrod;Quincy Jones, Miles Davis, Ray Charles, Sheila E., Ella Fitzgerald, Flavor Flav, Aretha Franklin, Dizzy Gillespie, Lesley Gore, Herbie Hancock, Ice-T, Jesse Jackson, Michael Jackson, Frank Sinatra, Oprah Winfrey;;November 1, 2019;1990;116 min;59;5
Little Dragon Maiden;s7312;Movie;4;Hua Shan;Leslie Cheung, Jing-Jing Yung, Chen Kuan-tai, Leanne Liu, Tanny Tien Ni;Hong Kong;August 1, 2018;1983;92 min;301;5
Little Lunch;s7313;TV Show;#N/A;;Flynn Curry, Olivia Deeble, Madison Lu, Oisín O'Leary, Faith Seci, Joshua Sitch, Heidi Arena;Australia;February 1, 2018;2015;1 Season;33;4
Little Lunch: The Halloween Horror Story;s7314;Movie;7;Tim Bartley;Flynn Curry, Olivia Deeble, Madison Lu, Oisín O'Leary, Faith Seci, Joshua Sitch, Heidi Arena, Wayne Hope;Australia;March 15, 2018;2016;23 min;13;2
Little Lunch: The Nightmare Before Graduation;s7315;Movie;7;Robyn Butler;Flynn Curry, Olivia Deeble, Madison Lu, Oisín O'Leary, Faith Seci, Joshua Sitch, Heidi Arena, Wayne Hope;Australia;March 15, 2018;2016;25 min;13;4
Little Men;s7316;Movie;3;Ira Sachs;Greg Kinnear, Jennifer Ehle, Paulina García, Alfred Molina, Michael Barbieri, Theo Taplitz, Talia Balsam, Maliq Johnson, Anthony A. Flamminio, Madison Wright, John Procaccino;United States, Greece, Brazil;January 12, 2017;2016;85 min;94;0
Little Nicky;s7317;Movie;1;Steve Brill;Adam Sandler, Patricia Arquette, Harvey Keitel, Rhys Ifans, Allen Covert, Tommy 'Tiny' Lister, Kevin Nealon, Jon Lovitz, Michael McKean, Quentin Tarantino;United States;December 1, 2020;2000;90 min;25;1
Little Singham aur Kaal ka Mahajaal;s7318;Movie;16;Prakash Satam;;;December 1, 2018;2018;68 min;13;0
Little Singham Bandarpur Mein Hu Ha Hu;s7319;Movie;7;;Anamaya Verma, Ganesh Divekar, Jigna Bharadhwaj, Jitendra Dasadiva, Manoj Pandey, Manish Bhuvan, Meena Nahta, Neshma Chemburkar, Saumya Daan, Sonal Kaushal;;July 11, 2019;2019;67 min;13;3
Little Singham in London;s7320;Movie;7;Prakash Satam;;;April 22, 2019;2019;66 min;13;3
Little Sister;s7321;Movie;15;Zach Clark;Addison Timlin, Ally Sheedy, Keith Poulson, Peter Hedges, Barbara Crampton, Kristin Slaysman, Molly Plunk;United States;January 14, 2017;2016;91 min;70;5
Liv and Maddie;s7322;TV Show;9;;Dove Cameron, Joey Bragg, Tenzing Norgay Trainor, Kali Rocha, Benjamin King;United States;April 23, 2017;2017;4 Seasons;33;1
Lizzie Borden Took an Ax;s7323;Movie;4;Nick Gomez;Christina Ricci, Clea DuVall, Gregg Henry, Stephen McHattie, Shawn Doyle, Sara Botsford, Hannah Emily Anderson, Andrea Runge, Billy Campbell, Jennifer Kydd, Kirstin Howell, John Maclaren;United States;July 25, 2016;2014;87 min;18;1
Lo and Behold: Reveries of the Connected World;s7324;Movie;1;Werner Herzog;Werner Herzog;United States;December 23, 2016;2016;98 min;1;3
Lo que la verdad esconde: El caso Asunta (Operacion Nenúfar);s7325;TV Show;4;;;Spain;February 1, 2019;2017;1 Season;11;4
Lo que la vida me robó;s7326;TV Show;4;;Angelique Boyer, Sebastián Rulli, Luis Roberto Guzmán, Osvaldo Benavides, Daniela Castro, Ana Bertha Espín, Gabriela Rivero, Alejandro Ávila, Alejandra García, Carlos de la Mota, Sergio Sendel, Ferdinando Valencia, Grettell Valdez, Verónica Jaspeado, Margarita Magaña, Alexis Ayala, Alejandra Procuna, Juan Carlos Barreto;Mexico;December 31, 2017;2013;1 Season;156;2
Lock, Stock and Two Smoking Barrels;s7327;Movie;8;Guy Ritchie;Jason Flemyng, Dexter Fletcher, Nick Moran, Jason Statham, Steven Mackintosh, Nicholas Rowe, Nick Marcq, Charles Forbes, Vinnie Jones, Lenny McLean;United Kingdom;January 1, 2019;1998;108 min;277;4
Locke;s7328;Movie;8;Steven Knight;Tom Hardy, Olivia Colman, Ruth Wilson, Andrew Scott, Ben Daniels, Tom Holland, Bill Milner, Danny Webb, Alice Lowe, Silas Carson;United Kingdom, United States;July 15, 2018;2013;85 min;94;2
Lockout;s7329;Movie;1;James Mather, Steve Saint Leger;Guy Pearce, Maggie Grace, Joseph Gilgun, Vincent Regan, Lennie James, Peter Stormare, Jacky Ido, Tim Plester, Mark Tankersley, Anne-Solenne Hatte;France, United States;May 7, 2020;2012;95 min;325;1
Loco Love;s7330;Movie;2;Fernando Sariñana, José Luis Gutiérrez;Evan Deverian, Melany Bennet, Jordan T. Wilson, Adan Martín Rocha;Mexico;July 30, 2017;2017;103 min;8;3
Logan's Run;s7331;Movie;3;Michael Anderson;Michael York, Richard Jordan, Farrah Fawcett, Jenny Agutter, Peter Ustinov, Roscoe Lee Browne, Randolph Roberts, Gary Morgan, Greg Lewis;United States;November 1, 2019;1976;118 min;73;3
LoliRock;s7332;TV Show;6;;Kazumi Evans, Kelly Sheridan, Vincent Tong, Ashleigh Ball, Tabitha St. Germain, Mackenzie Gray, Matt Ellis, James Kirk, Chiara Zanni;South Korea, France; May 1, 2018;2016;2 Seasons;30;3
Lolita;s7333;Movie;8;Stanley Kubrick;James Mason, Shelley Winters, Peter Sellers, Sue Lyon, Gary Cockrell, Jerry Stovin, Diana Decker, Lois Maxwell, Cec Linder;United Kingdom, United States;November 1, 2019;1962;153 min;451;2
London Spy;s7334;TV Show;2;Jakob Verbruggen;Ben Whishaw, Jim Broadbent, Edward Holcroft, Samantha Spiro, Charlotte Rampling, Lorraine Ashbourne, David Hayman, Clarke Peters, Adrian Lester, Harriet Walter;United Kingdom;March 31, 2017;2015;1 Season;169;0
Long Time Running;s7335;Movie;4;Jennifer Baichwal, Nicholas de Pencier;Gord Downie, Paul Langlois, Gord Sinclair, Rob Baker, Johnny Fay, Justin Trudeau;Canada;November 12, 2017;2017;96 min;159;5
Look Out, Officer;s7336;Movie;4;Sze Yu Lau;Stephen Chow, Bill Tung, Stanley Sui-Fan Fung, Vivian Chan, Indra Leech, Amy Yip;Hong Kong;August 16, 2018;1990;88 min;95;2
Look Who's Back;s7337;Movie;15;David Wnendt;Oliver Masucci, Fabian Busch, Christoph Maria Herbst, Katja Riemann, Franziska Wulf, Lars Rudolph, Michael Kessler, Thomas Thieme;Germany;April 9, 2016;2015;116 min;21;4
Lorai: Play to Live;s7338;Movie;4;Parambrata Chatterjee;Prasenjit Chatterjee, Payel Sarkar, Indrasish Roy, Kanchan Mullick, Kharaj Mukherjee, Gargi Roychowdhury, Deepankar De, Biswajit Chakraborty, Bharat Kaul, Rajat Ganguly;India;September 1, 2017;2015;155 min;216;4
Los 10 años de Peter Capusotto;s7339;TV Show;2;;Diego Capusotto, Ivana Acosta;;June 29, 2018;2015;1 Season;113;0
Los Niños Héroes de Chapultepec;s7340;Movie;4;Ignacio López Escrivá;;;December 15, 2017;2017;88 min;16;1
Los tiempos de Pablo Escobar;s7341;TV Show;4;Alessandro Angulo;;Colombia;August 1, 2018;2012;1 Season;11;4
Losing Sight of Shore;s7342;Movie;4;Sarah Moshman;;United States, Australia, Samoa, United Kingdom;May 1, 2017;2017;92 min;56;3
Lost Girl;s7343;TV Show;4;;Anna Silk, Kris Holden-Ried, Ksenia Solo, Richard Howland, Zoie Palmer, K.C. Collins;Canada; April 17, 2016;2015;5 Seasons;6;5
Love Cuisine;s7344;TV Show;2;;Lego Lee, Allison Lin, Duncan Chow, Nita Lei, Hank Wu, Calvin Lee, Fu Lei;Taiwan;August 1, 2016;2015;1 Season;5;3
Love Dot Com: The Social Experiment;s7345;Movie;2;Charneice Fox;Brave Williams, Tobias Truvillion, Kym Whitley, LisaRaye McCoy, Charles Malik Whitfield, W. Ellington Felton, Christopher Williams, Angus Whinfield, Jamie Moreen, Raheem Devaughn;United States;February 17, 2020;2019;98 min;68;3
Love In A Puff;s7346;Movie;2;Pang Ho-cheung;Miriam Chin Wah Yeung, Shawn Yue, Singh Hartihan Bitto, Yat Ning Chan, Tat-Ming Cheung, Matt Chow, Chui Tien-you, Queenie Chu, Charmaine Fong, Vincent Kok;Hong Kong;August 1, 2018;2010;103 min;50;3
Love Ni Bhavai;s7347;Movie;4;Saandeep Patel;Malhar Thakar, Pratik Gandhi, Aarohi Patel, Maulik Jagdish Nayak, Diana Raval, Roopa Divatia, Aarti Patel;India;May 1, 2018;2017;163 min;22;5
Love on Delivery;s7348;Movie;4;Stephen Chow;Stephen Chow, Christy Chung, Ng Man-Tat;Hong Kong;August 16, 2018;1994;93 min;95;3
Love Rain;s7349;TV Show;5;;Keun-suk Jang, Yoon-ah Im, Shi-hoo Kim, Eun-seo Son, In-guk Seo, Bo-ra Hwang, Jin-young Jung, Mi-sook Lee;South Korea;May 1, 2018;2012;1 Season;247;1
Love Rhythms - Accidental Daddy;s7350;TV Show;2;;Udom Taephanit;;June 18, 2018;2016;1 Season;106;2
Love Shot;s7351;Movie;2;Steven Fine;Dakota Loesch, Amy Tsang, John Kapelos, Cruz Kim, Victor J. Ho, Clint Jung, Daniel Phai, Cindy Chu, Brian Kurtis, Pete Herron;United States;July 15, 2019;2018;77 min;40;2
Love Station;s7352;Movie;4;Ahmad Samir Farag;Menna Shalaby, Sherif Salama, Yousra El Lozy, Mona Hala, Edward Fouad, Lotfy Labib, Ashraf Hamdy;Egypt;April 25, 2019;2011;97 min;22;0
Love You... Love You Not;s7353;Movie;4;Sridhar Jetty;Chelsea Islan, Hamish Daud, Miller Khan, Kemal Pahlevi, R.R. Melati Pinaring, Fico Fachriza, Reynold Hamzah, Rizka Dwi Septiana, Arkanda Saezario Wicaksono;Indonesia;January 5, 2019;2015;115 min;22;2
Love Your Garden;s7354;TV Show;9;;Alan Titchmarsh, David Domoney, Frances Tophill, Katie Rushworth;United Kingdom;July 26, 2019;2013;1 Season;143;1
Love, Rosie;s7355;Movie;8;Christian Ditter;Lily Collins, Sam Claflin, Christian Cooke, Jamie Beamish, Suki Waterhouse, Tamsin Egerton, Jaime Winstone, Lorcan Cranitch;Germany, United Kingdom;November 20, 2019;2014;103 min;22;4
LoveTrue;s7356;Movie;2;Alma Har'el;;United States;May 7, 2017;2016;82 min;1;0
Loving Annabelle;s7357;Movie;2;Katherine Brooks;Erin Kelly, Diane Gaidry, Laura Breckenridge, Michelle Horn, Gustine Fudickar, Ilene Graff, Kevin McCarthy, Markus Flanagan;United States;July 1, 2018;2006;77 min;207;3
Loving You;s7358;Movie;4;Johnnie To;Lau Ching Wan, Carman Lee, Tsung-Hua To, Chung-wai Lee, Ruby Wong;Hong Kong;August 16, 2018;1995;79 min;12;3
Lucha: Playing the Impossible;s7359;Movie;5;Ana Quiroga;Luciana Aymar;Argentina;July 15, 2018;2016;98 min;46;2
Lucky Days;s7360;TV Show;5;;Chris Wang, Tammy Chen, Fan Kuang-yao, Chen Bor Jeng, Lin Mei-hsiu, Ma Nien-hsien;China;September 1, 2016;2010;1 Season;5;4
Lucky: No Time for Love;s7361;Movie;4;Radhika Rao, Vinay Sapru;Salman Khan, Sneha Ullal, Mithun Chakraborty, Kader Khan, Navni Parihar, Ravi Baswani, Vikram Gokhale, Mumait Khan;India;November 15, 2017;2005;131 min;58;5
Lupt;s7362;Movie;4;Prabhuraj;Javed Jaffrey, Vijay Raaz, Karan Aanand, Niki Walia, Meenakshi Dixit, Rishabh Chaddha, Rishina Kandhari, Kiearra Soni;India;April 5, 2019;2018;110 min;110;4
Lusers;s7363;Movie;2;Ticoy Rodriguez;Carlos Alcántara, Pablo Granados, Felipe Izquierdo, Gaby Espino, Cristián de la Fuente, Marcela Guerty, Claudio Torres;Argentina, Chile, Peru;July 15, 2016;2015;100 min;239;0
Ma Chu Ka;s7364;Movie;4;Jayan Vannery;Pasupathy, Janani Iyer, Pratap Pothen;India;July 1, 2018;2017;117 min;54;1
Maacher Jhol;s7365;Movie;5;Pratim D. Gupta;Ritwick Chakraborty, Mamata Shankar, Paoli Dam, Kaya Blocksage, Sauraseni Maitra, Arjun Chakrabarty;India, France;January 1, 2018;2017;107 min;12;1
Mac & Devin Go to High School;s7366;Movie;8;Dylan C. Brown;Snoop Dogg, Wiz Khalifa, Mike Epps, Teairra Mari, Derek Kane, Luenell, Teni Panosian, Paul Iacono, Andy Milonakis, Mystikal;United States;April 20, 2016;2012;76 min;25;2
Macchli Jal Ki Rani Hai;s7367;Movie;2;Debaloy Dey;Swara Bhaskar, Bhanu Uday, Murli Sharma, Deep Raj Rana, Reema Debnath, Hemant Pandey, Saurabh Dubey, Sakha Kalyani;India;October 15, 2017;2014;118 min;102;0
Mad Max;s7368;Movie;8;George Miller;Mel Gibson, Joanne Samuel, Hugh Keays-Byrne, Steve Bisley, Tim Burns, Roger Ward, Lisa Aldenhoven, Bertrand Cadart;Australia, United States;August 1, 2020;1979;93 min;73;2
Mad Men;s7369;TV Show;4;;Jon Hamm, Elisabeth Moss, Vincent Kartheiser, January Jones, Christina Hendricks, Aaron Staton, Rich Sommer, John Slattery, Kiernan Shipka, Robert Morse, Michael Gladis, Christopher Stanley, Bryan Batt, Jared Harris, Jessica Paré, Alison Brie, Jay R. Ferguson, Ben Feldman, Mark Moses, Alexa Alemanni, Julie McNiven;United States; March 22, 2015;2014;7 Seasons;153;1
Mad Money;s7370;Movie;1;Callie Khouri, Jesse V. Johnson;Diane Keaton, Queen Latifah, Katie Holmes, Ted Danson, Roger Cross, Adam Rothenberg, Stephen Root, Christopher McDonald, Meagen Fay, J.C. MacKenzie, Finesse Mitchell, Eric Keenleyside;United States;November 1, 2019;2008;99 min;25;4
Mad Ron's Prevues from Hell;s7371;Movie;15;Jim Monaco;Nick Pawlow, Jordu Schell, Jay Kushwara, Michael Townsend Wright, Anthony Kelly, Happy Goldsplatt, Ron Roccia, Fred Pomerleau, Joe Amodei, Nicholas Kitsopoulos;United States;November 1, 2010;1987;84 min;210;3
Mad World;s7372;Movie;2;Chun Wong;Shawn Yue, Eric Tsang, Elaine Jin, Charmaine Fong;Hong Kong;September 20, 2018;2016;102 min;12;4
Madaari;s7373;Movie;4;Nishikant Kamat;Irrfan Khan, Jimmy Shergill, Vishesh Bansal, Tushar Dalvi, Nitish Pandey;India;February 17, 2017;2016;134 min;8;5
Maddman: The Steve Madden Story;s7374;Movie;2;Ben Patterson;Steve Madden;United States;January 1, 2018;2017;78 min;1;4
Madre;s7375;Movie;2;Aaron Burns;Daniela Ramírez, Cristobal Tapia Montt, Aida, Matías Bassi, Nicolás Durán, Ignacia Allamand;Chile;August 26, 2017;2016;95 min;54;2
Maggie & Bianca: Fashion Friends;s7376;TV Show;7;Iginio Straffi;Emanuela Rei, Giorgia Boni, Sergio Ruggeri, Luca Murphy, Federica Corti, Federico Pedroni, Tiffany Zhou, Sergio Melone;Italy;March 31, 2019;2017;1 Season;33;3
Magi: Adventure of Sinbad;s7377;TV Show;4;;Daisuke Ono, Tomokazu Sugita, Takahiro Sakurai, Keiji Fujiwara, Akira Ishida, Katsuyuki Konishi, Yoko Hikasa, Ai Kayano, Takehito Koyasu, Hiroki Touchi;Japan;July 14, 2016;2016;1 Season;49;3
Magic Snowflake;s7378;Movie;6;Luc Vinciguerra;Nathan Simony, Benoît Allemane, Vincent Grass, Jean-Claude Donda, Alexis Tomassian, Pascal Sellem, Evelyne Grandjean, Alice Révérend, Kylian Trouillard, Céline Melloul;France, Belgium;December 20, 2015;2013;73 min;7;0
Magnetic;s7379;Movie;4;Thierry Donard;Tom Barrer, Liam Whaley, Wille Lindberg, Sam Favret, Fabian Bodet, Jamie Lee, Lorenzo Avvenenti, Ross Clarke-Jones;France;June 12, 2020;2018;110 min;443;4
Magnus;s7380;Movie;5;Benjamin Ree;Magnus Carlsen;Norway;February 22, 2017;2016;75 min;204;3
Mahabharat;s7381;Movie;4;Amaan Khan;Amitabh Bachchan, Ajay Devgn, Vidya Balan, Shatrughan Sinha, Sunny Deol, Anil Kapoor, Manoj Bajpayee, Jackie Shroff, Anupam Kher, Deepti Naval;India;August 1, 2018;2013;119 min;32;2
Maharakshak Devi;s7382;TV Show;4;;Umang Jain, Indraneil Sengupta, Rohit Bakshi, Karan Suchak, Shresth Kumar, Ankit Gera, Rushiraj Pawar, Nikita Sharma, Varun Kapoor, Kamalika Guha Thakurta, Sahil Uppal, Charu Asopa;India;April 15, 2017;2015;1 Season;383;5
Maharakshak: Aryan;s7383;TV Show;4;;Aakarshan Singh, Vikramjeet Virk, Reena Aggarwal, Khalid Siddiqui, Abigail Jain, Rishabh Jain;India;April 1, 2017;2014;1 Season;383;3
Mahi Way;s7384;TV Show;4;;Pushtii Shakti, Viraf Patel, Siddhant Karnick, Monica Khanna, Amrita Raichand, Suparna Marwah, Mark Farokh Parekh;India;March 1, 2018;2010;1 Season;93;1
Mahjong Heroes;s7385;Movie;5;Li Pei-Chuan;Patrick Tse, Betty Ting Pei, Hua Yueh, Chin Siu Ho, Lau Hak-Suen, Kwan Hoi-san;Hong Kong;August 16, 2018;1981;92 min;21;4
Mahmut & Meryem;s7386;TV Show;4;;Aras Bulut İynemli, Eva Dedova, Fahreddin Manafov, Melahat Abbasova, Polat Bilgin, Mehmet Çevik, Shamil Suleimanov, Şafak Başkaya, İlker Kızmaz, Kristina Krepela, Ufuk Şen;Turkey, Azerbaijan;December 26, 2016;2013;1 Season;122;3
Maine Pyaar Kyun Kiya;s7387;Movie;4;David Dhawan;Salman Khan, Sushmita Sen, Sohail Khan, Katrina Kaif, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak;India;December 31, 2019;2005;137 min;24;5
Maine Pyar Kiya;s7388;Movie;5;Sooraj R. Barjatya;Salman Khan, Bhagyashree, Alok Nath, Rajeev Verma, Reema Lagoo, Ajit Vachani, Harish Patel, Deep Dhillon, Pervin Dastur, Mohnish Bahl;India;January 1, 2018;1989;192 min;101;3
Mala Kahich Problem Nahi;s7389;Movie;5;Sameer Vidwans;Gashmeer Mahajani, Spruha Joshi, Nirmiti Sawant, Vijay Nikam, Satish Alekar, Mangal Kenkre, Kamlesh Sawant, Seema Deshmukh;India;November 15, 2018;2017;132 min;12;3
Malicious;s7390;Movie;2;Michael Winnick;Bojana Novakovic, Josh Stewart, Delroy Lindo, Melissa Bolona, Yvette Yates, Luke Edwards, Jaqueline Fleming, Ben VanderMey, Presley Richardson, Joy Kate Lawson;United States;February 1, 2019;2018;91 min;108;2
Man of Tai Chi;s7391;Movie;8;Keanu Reeves;Keanu Reeves, Tiger Chen, Karen Mok, Simon Yam, Qing Ye, Hai Yu, Sam Lee, Iko Uwais;United States, China, Hong Kong;July 26, 2018;2013;105 min;34;4
Man Up;s7392;Movie;8;Ben Palmer;Lake Bell, Simon Pegg, Ophelia Lovibond, Olivia Williams, Rory Kinnear, Henry Lloyd-Hughes, Ken Stott, Sharon Horgan, Harriet Walter, Stephen Campbell Moore, Dean-Charles Chapman, Phoebe Waller-Bridge;United Kingdom, France;September 4, 2018;2015;88 min;22;3
Man vs Wild with Sunny Leone;s7393;TV Show;5;;Bear Grylls, Sunny Leone;;December 1, 2018;2018;1 Season;483;1
Mandi;s7394;Movie;2;Shyam Benegal;Shabana Azmi, Smita Patil, Naseeruddin Shah, Amrish Puri, Kulbhushan Kharbanda, Saeed Jaffrey, Om Puri, Sreela Mazumdar, Neena Gupta;India;January 1, 2020;1983;155 min;8;1
Mandobasar Galpo;s7395;Movie;4;Tathagata Banerjee;Paoli Dam, Parambrata Chattopadhyay, Indrasish Roy, Koushik Sen, Biswajit Chakraborty;India;April 1, 2018;2017;103 min;58;3
Manglehorn;s7396;Movie;1;David Gordon Green;Al Pacino, Holly Hunter, Harmony Korine, Chris Messina, Skylar Gasper, Brian D. Mays, Herculano Trevino, Angela Woods;United States;April 16, 2017;2014;97 min;94;2
Mango Dreams;s7397;Movie;4;John Upchurch;Ram Gopal Bajaj, Pankaj Tripathi, Sameer Kochhar;United States;March 15, 2018;2016;92 min;94;2
Manhattan Romance;s7398;Movie;4;Tom O'Brien;Tom O'Brien, Katherine Waterston, Caitlin Fitzgerald, Gaby Hoffmann, Louis Cancelmi, Zach Grenier;United States;September 8, 2017;2014;98 min;229;2
Manolo: The Boy Who Made Shoes for Lizards;s7399;Movie;2;Michael Roberts;Manolo Blahnik, Anna Wintour, André Leon Talley, Paloma Picasso, Candace Bushnell, Iman, Rihanna, Naomi Campbell, Isaac Mizrahi, Rupert Everett, Sofia Coppola, John Galliano;United Kingdom;January 15, 2018;2017;89 min;16;0
Mansfield Park;s7400;Movie;1;Patricia Rozema;Frances O'Connor, Embeth Davidtz, Jonny Lee Miller, Alessandro Nivola, Harold Pinter, Lindsay Duncan, Sheila Gish, James Purefoy, Victoria Hamilton, Hugh Bonneville;United Kingdom;January 1, 2020;1999;112 min;50;5
Mantostaan;s7401;Movie;2;Rahat Kazmi;Raghuvir Yadav, Veerendra Saxena, Sonal Sehgal, Aaditya Pratap Singh, Rahat Kazmi, Raina Bassnet, Sakshi Bhat;India;December 15, 2017;2017;75 min;8;3
Mantra;s7402;Movie;4;Nicholas Kharkongor;Rajat Kapoor, Lushin Dubey, Kalki Koechlin, Shiv Pandit, Adil Hussain, Rohan Joshi, Yuri Suri, Maya Krishna Rao;India;December 15, 2017;2017;89 min;8;1
Mara;s7403;Movie;2;Clive Tonge;Olga Kurylenko, Javier Botet, Mitch Eakins, Lance E. Nichols, Rosie Fellner, Mackenzie Imsand, Dandy Barrett, Craig Conway, Melissa Bolona;United Kingdom;January 5, 2019;2017;99 min;184;4
Marauders;s7404;Movie;8;Steven C. Miller;Bruce Willis, Christopher Meloni, Dave Bautista, Adrian Grenier, Johnathon Schaech, Lydia Hull, Tyler Jon Olson, Christopher Rob Bowen, Richie Chance;Canada, United States;December 1, 2020;2016;107 min;39;2
Marching Orders;s7405;TV Show;4;;;United States;August 3, 2018;2018;1 Season;92;5
Mark Gatiss: A Study in Sherlock;s7406;Movie;4;Nathan Landeg;Benedict Cumberbatch, Martin Freeman, Una Stubbs, Rupert Graves, Mark Gatiss, Steven Moffat;;May 1, 2016;2016;29 min;128;3
Maron;s7407;TV Show;2;;Marc Maron, Judd Hirsch, Josh Brener, Nora Zehetner, Andy Kindler;United States;;2016;4 Seasons;27;1
Maroon;s7408;Movie;2;Pulkit;Manav Kaul, Devyani Cm, Saurabh Sachdeva, Sarika Singh, Suneel Sinha, Sumeet Vyas;India;February 1, 2017;2016;94 min;8;3
Married at First Sight;s7409;TV Show;4;;Viviana Coles, Calvin Roberson, Pepper Schwartz;United States;April 13, 2020;2019;1 Season;189;3
Mars;s7410;TV Show;5;Everardo Gout;Jihae, Alberto Ammann, Clémentine Poidatz, Anamaria Marinca, Sammi Rotibi, Nicholas Wittman, Cosima Shaw;United States; November 1, 2019;2018;2 Seasons;484;3
Martial Arts of Shaolin;s7411;Movie;8;Chia-Liang Liu;Jet Li, Jianqiang Hu, Qiuyan Huang, Qingfu Pan, Yu Chenghui, Yu Hai, Jianwen Zhang;Hong Kong, China;August 16, 2018;1986;90 min;82;4
Martin Lawrence Live: Runteldat;s7412;Movie;8;David Raynr;Martin Lawrence;United States;December 1, 2019;2002;104 min;120;1
Martin Luther: The Idea that Changed the World;s7413;Movie;5;David Batty;Hugh Bonneville;United States;January 1, 2018;2017;55 min;423;1
Martyrs of Marriage;s7414;Movie;4;Deepika Narayan Bhardwaj;;India;March 15, 2018;2016;83 min;16;4
Marvel & ESPN Films Present: 1 of 1: Genesis;s7415;Movie;5;Eric Drath;Manny Pacquiao, Michael Smith, Tony Hawk, Esther Howard, Alex Morgan, Danica Patrick, Russell Wilson, Carmelo Anthony, Dwight Howard, Joe Quesada, Albert Pujols, Brandi Chastain, Cal Ripken Jr.;;March 15, 2015;2014;77 min;56;2
Marvel's Iron Man & Hulk: Heroes United;s7416;Movie;3;Leo Riley, Eric Radomski;Adrian Pasdar, Fred Tatasciore, Dee Bradley Baker, Robin Atkin Downes, David Kaye;United States;February 16, 2014;2013;72 min;75;0
Mary and the Witch's Flower;s7417;Movie;3;Hiromasa Yonebayashi;Ruby Barnhill, Kate Winslet, Jim Broadbent, Ewen Bremner, Lynda Baron, Louis Ashbourne Serkis, Morwenna Banks, Teresa Gallagher, Rasmus Hardiker;Japan;July 17, 2018;2017;103 min;324;5
Mary Poppins Returns;s7418;Movie;3;Rob Marshall;Emily Blunt, Lin-Manuel Miranda, Ben Whishaw, Emily Mortimer, Pixie Davies, Nathanael Saleh, Joel Dawson, Julie Walters, Meryl Streep, Colin Firth, Dick Van Dyke;United States, United Kingdom;July 9, 2019;2018;131 min;72;3
